"Match Id","Series Id","Event Name","Map Name","Team 1 Id","Team 1 Name","Team 2 Id","Team 2 Name","Team 1 Score","Team 2 Score","Win Condition","Date","Team 1 Player Ids","Team 2 Player Ids","Total Count"
45114,21172,"VALORANT Champions 2021 - Playoffs","Fracture",255,"Gambit Esports",727,"X10 CRIT",13,7,"standard","2021-12-09T00:00:00.000Z","[274,274,274,274,274,1081,1081,1081,1081,1081,1964,1964,1964,1964,1964,3135,3135,3135,3135,3135,2528,2528,2528,2528,2528]","[3113,3642,6890,671,766,3113,3642,6890,671,766,3113,3642,6890,671,766,3113,3642,6890,671,766,3113,3642,6890,671,766]",4888
45112,21171,"VALORANT Champions 2021 - Playoffs","Ascent",224,"Team Liquid",141,"Cloud9 Blue",13,11,"standard","2021-12-08T00:00:00.000Z","[17788,1403,1403,1403,1403,10211,10211,10211,10211,10211,2056,2056,1690,2056,2056,2056,17788,17788,1403,17788,17788,1690,1690,1690,1690]","[4639,3599,4639,13591,1961,2213,3599,4639,13591,1961,2213,3599,1961,4639,13591,1961,2213,3599,2213,13591,1961,2213,3599,4639,13591]",4888
45111,21171,"VALORANT Champions 2021 - Playoffs","Bind",224,"Team Liquid",141,"Cloud9 Blue",13,10,"standard","2021-12-08T00:00:00.000Z","[1403,1403,1403,1403,1403,2056,2056,2056,2056,2056,10211,10211,10211,10211,10211,17788,17788,17788,17788,17788,1690,1690,1690,1690,1690]","[4639,2213,3599,13591,1961,4639,2213,3599,13591,1961,4639,2213,3599,13591,1961,4639,2213,3599,13591,1961,4639,2213,3599,13591,1961]",4888
45109,21170,"VALORANT Champions 2021 - Playoffs","Breeze",2597,"Acend",4696,"Team Secret",13,6,"standard","2021-12-08T00:00:00.000Z","[691,1334,1334,1334,1334,1334,3208,3208,3208,3208,3208,732,732,732,732,732,2391,2391,2391,2391,2391,691,691,691,691]","[2674,9537,3076,193,405,2674,9537,3076,193,405,2674,9537,3076,193,405,2674,9537,3076,193,405,2674,9537,3076,193,405]",4888
45108,21170,"VALORANT Champions 2021 - Playoffs","Icebox",2597,"Acend",4696,"Team Secret",13,8,"standard","2021-12-08T00:00:00.000Z","[691,691,691,691,691,3208,3208,3208,3208,3208,732,732,732,732,732,1334,1334,1334,1334,1334,2391,2391,2391,2391,2391]","[3076,9537,405,2674,193,3076,9537,405,2674,193,3076,9537,405,2674,193,3076,9537,405,2674,193,3076,9537,405,2674,193]",4888
44975,21067,"VALORANT Champions 2021 - Group Stage","Haven",75,"Team Envy",727,"X10 CRIT",12,14,"standard","2021-12-07T00:00:00.000Z","[398,398,398,398,398,2841,2841,2841,2841,2841,3211,3211,3211,3211,3211,2716,2716,2716,2716,2716,2483,2483,2483,2483,2483]","[766,671,3113,3642,6890,766,671,3113,3642,6890,766,671,3113,3642,6890,766,671,3113,3642,6890,766,671,3113,3642,6890]",4888
44974,21067,"VALORANT Champions 2021 - Group Stage","Split",75,"Team Envy",727,"X10 CRIT",8,13,"standard","2021-12-07T00:00:00.000Z","[398,2841,2841,2841,2841,2841,3211,3211,3211,3211,3211,2483,2483,2483,2483,2483,2716,2716,2716,2716,2716,398,398,398,398]","[671,3642,766,3113,6890,671,3642,766,3113,6890,671,3642,766,3113,6890,671,3642,766,3113,6890,671,3642,766,3113,6890]",4888
44973,21067,"VALORANT Champions 2021 - Group Stage","Icebox",75,"Team Envy",727,"X10 CRIT",13,10,"standard","2021-12-07T00:00:00.000Z","[2483,2716,2716,2716,2716,2716,398,398,398,398,398,2483,2483,2483,2483,2841,2841,2841,2841,2841,3211,3211,3211,3211,3211]","[3113,671,3642,3113,6890,766,671,3642,3113,6890,766,671,3642,6890,766,671,3642,3113,6890,766,671,3642,3113,6890,766]",4888
44890,21026,"VALORANT Champions 2021 - Group Stage","Icebox",53,"Team Vikings",4696,"Team Secret",7,13,"standard","2021-12-07T00:00:00.000Z","[194,194,194,194,194,2294,2294,2294,2294,2294,1877,1877,1877,1877,1877,3105,3105,3105,3105,3105,2895,2895,2895,2895,2895]","[193,405,2674,9537,3076,193,405,2674,9537,3076,193,405,2674,9537,3076,193,405,2674,9537,3076,193,405,2674,9537,3076]",4888
44889,21026,"VALORANT Champions 2021 - Group Stage","Haven",53,"Team Vikings",4696,"Team Secret",6,13,"standard","2021-12-07T00:00:00.000Z","[3105,3105,3105,3105,3105,2895,2895,2895,2895,2895,2294,2294,2294,2294,2294,1877,1877,1877,1877,1877,194,194,194,194,194]","[9537,3076,405,2674,193,9537,3076,405,2674,193,9537,3076,405,2674,193,9537,3076,405,2674,193,9537,3076,405,2674,193]",4888
44868,21011,"VALORANT Champions 2021 - Group Stage","Breeze",286,"Vision Strikers",141,"Cloud9 Blue",11,13,"standard","2021-12-07T00:00:00.000Z","[1251,582,582,582,582,582,1550,1550,1550,1550,1550,1251,1251,1251,1251,2151,2151,2151,2151,2151,452,452,452,452,452]","[4639,2213,3599,4639,13591,1961,2213,3599,4639,13591,1961,2213,3599,13591,1961,2213,3599,4639,13591,1961,2213,3599,4639,13591,1961]",4888
44867,21011,"VALORANT Champions 2021 - Group Stage","Split",286,"Vision Strikers",141,"Cloud9 Blue",13,9,"standard","2021-12-07T00:00:00.000Z","[452,452,452,452,452,582,582,582,582,582,1251,1251,1251,1251,1251,1550,1550,1550,1550,1550,2151,2151,2151,2151,2151]","[3599,2213,1961,13591,4639,3599,2213,1961,13591,4639,3599,2213,1961,13591,4639,3599,2213,1961,13591,4639,3599,2213,1961,13591,4639]",4888
44866,21011,"VALORANT Champions 2021 - Group Stage","Ascent",286,"Vision Strikers",141,"Cloud9 Blue",10,13,"standard","2021-12-07T00:00:00.000Z","[1550,452,452,452,452,452,1251,1251,1251,1251,1251,1550,1550,1550,1550,2151,2151,2151,2151,2151,582,582,582,582,582]","[3599,1961,2213,3599,4639,13591,1961,2213,3599,4639,13591,1961,2213,4639,13591,1961,2213,3599,4639,13591,1961,2213,3599,4639,13591]",4888
44888,21025,"VALORANT Champions 2021 - Group Stage","Split",388,"Sentinels",976,"KRÜ Esports",11,13,"standard","2021-12-06T00:00:00.000Z","[1485,1485,1485,1485,1485,3033,3033,3033,3033,3033,1614,1614,1614,1614,1614,893,893,893,893,893,724,724,724,724,724]","[4712,1725,2532,3535,4710,4712,1725,2532,3535,4710,4712,1725,2532,3535,4710,4712,1725,2532,3535,4710,4712,1725,2532,3535,4710]",4888
44887,21025,"VALORANT Champions 2021 - Group Stage","Haven",388,"Sentinels",976,"KRÜ Esports",11,13,"standard","2021-12-06T00:00:00.000Z","[3033,3033,3033,3033,3033,1614,1614,1614,1614,1614,1485,1485,1485,1485,1485,893,893,893,893,893,724,724,724,724,724]","[4710,4712,3535,1725,2532,4710,4712,3535,1725,2532,4710,4712,3535,1725,2532,4710,4712,3535,1725,2532,4710,4712,3535,1725,2532]",4888
44886,21025,"VALORANT Champions 2021 - Group Stage","Fracture",388,"Sentinels",976,"KRÜ Esports",13,7,"standard","2021-12-06T00:00:00.000Z","[1614,1614,1614,1614,1614,3033,3033,3033,3033,3033,893,893,893,893,893,1485,1485,1485,1485,1485,724,724,724,724,724]","[4712,3535,4710,2532,1725,4712,3535,4710,2532,1725,4712,3535,4710,2532,1725,4712,3535,4710,2532,1725,4712,3535,4710,2532,1725]",4888
44945,21044,"VALORANT Champions 2021 - Group Stage","Haven",600,"Vivo Keyd",727,"X10 CRIT",5,13,"standard","2021-12-06T00:00:00.000Z","[5288,5288,5288,5288,2901,2901,2901,2901,2901,277,277,277,5288,277,277,1661,1661,1661,1661,1661,81,81,81,81,81]","[3642,3113,766,671,6890,3642,3113,766,671,6890,3642,3113,6890,766,671,6890,3642,3113,766,671,6890,3642,3113,766,671]",4888
44944,21044,"VALORANT Champions 2021 - Group Stage","Icebox",600,"Vivo Keyd",727,"X10 CRIT",6,13,"standard","2021-12-06T00:00:00.000Z","[81,277,277,277,277,277,5288,5288,5288,5288,5288,2901,2901,2901,2901,2901,1661,1661,1661,1661,1661,81,81,81,81]","[3113,3642,671,766,6890,3113,3642,671,766,6890,3113,3642,671,766,6890,3113,3642,671,766,6890,3113,3642,671,766,6890]",4888
44942,21043,"VALORANT Champions 2021 - Group Stage","Bind",2597,"Acend",75,"Team Envy",13,11,"standard","2021-12-06T00:00:00.000Z","[691,691,691,691,691,732,732,732,732,732,1334,1334,1334,1334,1334,2391,2391,2391,2391,2391,3208,3208,3208,3208,3208]","[398,2841,2716,3211,2483,398,2841,2716,3211,2483,398,2841,2716,3211,2483,398,2841,2716,3211,2483,398,2841,2716,3211,2483]",4888
44941,21043,"VALORANT Champions 2021 - Group Stage","Ascent",2597,"Acend",75,"Team Envy",13,8,"standard","2021-12-06T00:00:00.000Z","[1334,1334,1334,1334,1334,732,732,732,732,732,3208,3208,3208,3208,3208,2391,2391,2391,2391,2391,691,691,691,691,691]","[3211,2841,2716,2483,398,3211,2841,2716,2483,398,3211,2841,2716,2483,398,3211,2841,2716,2483,398,3211,2841,2716,2483,398]",4888
44790,20970,"VALORANT Champions 2021 - Group Stage","Breeze",227,"FULL SENSE",141,"Cloud9 Blue",12,14,"standard","2021-12-05T00:00:00.000Z","[531,531,531,531,531,676,676,676,676,676,2122,2122,2122,2122,2122,2564,2564,2564,2564,2564,2018,2018,2018,2018,2018]","[1961,4639,3599,13591,2213,1961,4639,3599,13591,2213,1961,4639,3599,13591,2213,1961,4639,3599,13591,2213,1961,4639,3599,13591,2213]",4888
44789,20970,"VALORANT Champions 2021 - Group Stage","Split",227,"FULL SENSE",141,"Cloud9 Blue",7,13,"standard","2021-12-05T00:00:00.000Z","[676,2564,2564,2564,2564,2564,2122,2122,2122,2122,2122,531,531,531,531,531,2018,2018,2018,2018,2018,676,676,676,676]","[1961,2213,3599,13591,1961,4639,2213,3599,13591,1961,4639,2213,3599,13591,1961,4639,2213,3599,13591,1961,4639,2213,3599,13591,4639]",4888
44848,20999,"VALORANT Champions 2021 - Group Stage","Haven",976,"KRÜ Esports",1264,"FURIA Esports",13,9,"standard","2021-12-05T00:00:00.000Z","[1725,1725,1725,1725,1725,4712,4712,4712,4712,4712,2532,2532,2532,2532,2532,4710,4710,4710,4710,4710,3535,3535,3535,3535,3535]","[2423,2749,3203,6039,2752,2423,2749,3203,6039,2752,2423,2749,3203,6039,2752,2423,2749,3203,6039,2752,2423,2749,3203,6039,2752]",4888
44847,20999,"VALORANT Champions 2021 - Group Stage","Ascent",976,"KRÜ Esports",1264,"FURIA Esports",13,8,"standard","2021-12-05T00:00:00.000Z","[1725,1725,1725,1725,1725,4712,4712,4712,4712,4712,3535,3535,3535,3535,3535,4710,4710,4710,4710,4710,2532,2532,2532,2532,2532]","[2423,2749,3203,6039,2752,2423,2749,3203,6039,2752,2423,2749,3203,6039,2752,2423,2749,3203,6039,2752,2423,2749,3203,6039,2752]",4888
44846,20999,"VALORANT Champions 2021 - Group Stage","Fracture",976,"KRÜ Esports",1264,"FURIA Esports",11,13,"standard","2021-12-05T00:00:00.000Z","[3535,2532,2532,2532,2532,4712,4712,4712,4712,4712,4710,4710,4710,4710,4710,3535,3535,3535,2532,3535,1725,1725,1725,1725,1725]","[2752,6039,2749,2752,3203,2423,6039,2749,2752,3203,2423,6039,2749,2752,3203,2423,6039,2749,2423,3203,2423,6039,2749,2752,3203]",4888
44796,20972,"VALORANT Champions 2021 - Group Stage","Haven",4696,"Team Secret",444,"Crazy Raccoon",13,2,"standard","2021-12-05T00:00:00.000Z","[3076,3076,3076,3076,3076,405,405,405,405,405,2674,2674,2674,2674,2674,9537,9537,9537,9537,9537,193,193,193,193,193]","[3011,1824,1843,2388,876,3011,1824,1843,2388,876,3011,1824,1843,2388,876,3011,1824,1843,2388,876,3011,1824,1843,2388,876]",4888
44795,20972,"VALORANT Champions 2021 - Group Stage","Split",4696,"Team Secret",444,"Crazy Raccoon",13,5,"standard","2021-12-05T00:00:00.000Z","[405,9537,9537,9537,9537,2674,2674,2674,2674,2674,3076,3076,3076,3076,3076,405,405,405,9537,405,193,193,193,193,193]","[1075,1824,2388,1075,876,1843,1824,2388,1075,876,1843,1824,2388,1075,876,1843,1824,2388,1843,876,1843,1824,2388,1075,876]",4888
43611,20460,"VALORANT Champions 2021 - Group Stage","Breeze",2597,"Acend",600,"Vivo Keyd",13,10,"standard","2021-12-05T00:00:00.000Z","[691,3208,3208,3208,3208,3208,1334,1334,1334,1334,1334,2391,2391,2391,2391,2391,732,732,732,732,732,691,691,691,691]","[81,5288,1661,2901,81,277,5288,1661,2901,81,277,5288,1661,2901,81,277,5288,1661,2901,81,277,5288,1661,2901,277]",4888
44851,21000,"VALORANT Champions 2021 - Group Stage","Split",224,"Team Liquid",388,"Sentinels",13,10,"standard","2021-12-04T00:00:00.000Z","[1690,1690,1690,1690,17788,17788,17788,17788,17788,10211,10211,10211,1690,10211,10211,2056,2056,2056,2056,2056,1403,1403,1403,1403,1403]","[1614,3033,1485,724,893,1614,3033,1485,724,893,1614,3033,893,1485,724,893,1614,3033,1485,724,893,1614,3033,1485,724]",4888
44850,21000,"VALORANT Champions 2021 - Group Stage","Bind",224,"Team Liquid",388,"Sentinels",2,13,"standard","2021-12-04T00:00:00.000Z","[17788,2056,2056,2056,2056,2056,10211,10211,10211,10211,10211,1690,1690,1690,1690,1690,1403,1403,1403,1403,1403,17788,17788,17788,17788]","[724,893,3033,1614,1485,724,893,3033,1614,1485,724,893,3033,1614,1485,724,893,3033,1614,1485,724,893,3033,1614,1485]",4888
44849,21000,"VALORANT Champions 2021 - Group Stage","Breeze",224,"Team Liquid",388,"Sentinels",14,12,,"2021-12-04T00:00:00.000Z","[1690,1403,1403,1403,1403,1403,1690,1690,1690,1690,10211,10211,10211,10211,10211,2056,2056,2056,2056,2056,17788,17788,17788,17788,17788]","[3033,724,1485,1614,893,3033,724,1485,1614,893,724,1485,1614,893,3033,724,1485,1614,893,3033,724,1485,1614,893,3033]",4888
44794,20971,"VALORANT Champions 2021 - Group Stage","Icebox",255,"Gambit Esports",53,"Team Vikings",14,12,"standard","2021-12-04T00:00:00.000Z","[1964,1964,1964,1964,3135,3135,3135,3135,3135,1964,1081,1081,274,1081,1081,1081,2528,2528,2528,2528,2528,274,274,274,274]","[1877,3105,2294,194,2895,1877,3105,2294,194,2895,2895,1877,194,3105,2294,194,2895,1877,3105,2294,194,2895,1877,3105,2294]",4888
44793,20971,"VALORANT Champions 2021 - Group Stage","Bind",255,"Gambit Esports",53,"Team Vikings",5,13,"standard","2021-12-04T00:00:00.000Z","[2528,2528,2528,2528,2528,1964,1964,1964,1964,1964,1081,1081,1081,1081,1081,3135,3135,3135,3135,3135,274,274,274,274,274]","[1877,2895,3105,2294,194,1877,2895,3105,2294,194,1877,2895,3105,2294,194,1877,2895,3105,2294,194,1877,2895,3105,2294,194]",4888
44792,20971,"VALORANT Champions 2021 - Group Stage","Split",255,"Gambit Esports",53,"Team Vikings",13,6,"standard","2021-12-04T00:00:00.000Z","[274,2528,2528,2528,2528,1081,1081,1081,1081,1081,1964,1964,1964,1964,1964,3135,3135,3135,3135,3135,274,274,274,274,2528]","[1877,2294,2895,3105,1877,194,2294,2895,3105,1877,194,2294,2895,3105,1877,194,2294,2895,3105,1877,194,2294,2895,3105,194]",4888
43613,20461,"VALORANT Champions 2021 - Group Stage","Ascent",75,"Team Envy",727,"X10 CRIT",13,7,"standard","2021-12-03T00:00:00.000Z","[2483,3211,3211,3211,3211,3211,2716,2716,2716,2716,2716,2841,2841,2841,2841,2841,398,398,398,398,398,2483,2483,2483,2483]","[6890,766,6890,3642,3113,671,766,6890,3642,3113,671,766,6890,3642,3113,671,766,6890,3642,3113,671,766,3642,3113,671]",4888
43612,20461,"VALORANT Champions 2021 - Group Stage","Breeze",75,"Team Envy",727,"X10 CRIT",13,8,"standard","2021-12-03T00:00:00.000Z","[2483,398,398,398,398,398,2841,2841,2841,2841,2841,3211,3211,3211,3211,3211,2716,2716,2716,2716,2716,2483,2483,2483,2483]","[3113,766,6890,671,3642,3113,766,6890,671,3642,3113,766,6890,671,3642,3113,766,6890,671,3642,3113,766,6890,671,3642]",4888
44788,20969,"VALORANT Champions 2021 - Group Stage","Fracture",286,"Vision Strikers",1625,"Fnatic",6,13,"standard","2021-12-03T00:00:00.000Z","[1550,1550,1550,1550,452,452,452,452,452,1251,1251,1251,1251,1251,2151,2151,2151,2151,2151,582,582,582,582,582,1550]","[1920,76,2937,154,2011,1920,76,2937,154,2011,1920,76,2937,154,2011,1920,76,2937,154,2011,1920,76,2937,154,2011]",4888
44787,20969,"VALORANT Champions 2021 - Group Stage","Haven",286,"Vision Strikers",1625,"Fnatic",13,10,"standard","2021-12-03T00:00:00.000Z","[1550,582,582,582,582,582,2151,2151,2151,2151,2151,452,452,452,452,452,1251,1251,1251,1251,1251,1550,1550,1550,1550]","[2937,76,154,2011,1920,2937,76,154,2011,1920,2937,76,154,2011,1920,2937,76,154,2011,1920,2937,76,154,2011,1920]",4888
44786,20969,"VALORANT Champions 2021 - Group Stage","Icebox",286,"Vision Strikers",1625,"Fnatic",10,13,"standard","2021-12-03T00:00:00.000Z","[582,1550,1550,1550,1550,1550,452,452,452,452,452,3521,3521,3521,3521,3521,1251,1251,1251,1251,1251,582,582,582,582]","[76,2937,2011,1920,154,76,2937,2011,1920,154,76,2937,2011,1920,154,76,2937,2011,1920,154,76,2937,2011,1920,154]",4888
43610,20460,"VALORANT Champions 2021 - Group Stage","Bind",2597,"Acend",600,"Vivo Keyd",13,3,"standard","2021-12-03T00:00:00.000Z","[1334,691,691,691,691,691,732,732,732,732,732,3208,1334,3208,3208,3208,3208,2391,2391,2391,2391,2391,1334,1334,1334]","[5288,81,2901,1661,5288,277,81,2901,1661,5288,277,81,277,2901,1661,5288,277,81,2901,1661,5288,277,81,2901,1661]",4888
43609,20460,"VALORANT Champions 2021 - Group Stage","Icebox",2597,"Acend",600,"Vivo Keyd",9,13,"standard","2021-12-03T00:00:00.000Z","[3208,691,691,691,691,691,1334,1334,1334,1334,1334,3208,3208,3208,3208,2391,2391,2391,2391,2391,732,732,732,732,732]","[5288,81,5288,1661,277,2901,81,5288,1661,277,2901,81,1661,277,2901,81,5288,1661,277,2901,81,2901,5288,1661,277]",4888
43616,20462,"VALORANT Champions 2021 - Group Stage","Ascent",976,"KRÜ Esports",224,"Team Liquid",8,13,"standard","2021-12-02T00:00:00.000Z","[1725,4712,4712,4712,4712,4712,4710,4710,4710,4710,4710,3535,3535,3535,3535,3535,2532,2532,2532,2532,2532,1725,1725,1725,1725]","[1403,17788,10211,2056,1690,1403,17788,10211,2056,1690,1403,17788,10211,2056,1690,1403,17788,10211,2056,1690,1403,17788,10211,2056,1690]",4888
43615,20462,"VALORANT Champions 2021 - Group Stage","Haven",976,"KRÜ Esports",224,"Team Liquid",5,13,"standard","2021-12-02T00:00:00.000Z","[2532,2532,2532,2532,2532,4710,4710,4710,4710,4710,4712,4712,4712,4712,4712,3535,3535,3535,3535,3535,1725,1725,1725,1725,1725]","[1403,10211,2056,17788,1690,1403,10211,2056,17788,1690,1403,10211,2056,17788,1690,1403,10211,2056,17788,1690,1403,10211,2056,17788,1690]",4888
43620,20463,"VALORANT Champions 2021 - Group Stage","Haven",388,"Sentinels",1264,"FURIA Esports",13,9,"standard","2021-12-02T00:00:00.000Z","[1614,724,724,724,724,724,893,893,893,893,893,1614,1614,1614,1614,3033,3033,3033,3033,3033,1485,1485,1485,1485,1485]","[2749,6039,2749,3203,2752,2423,6039,2749,3203,2752,2423,6039,3203,2752,2423,6039,2749,3203,2752,2423,6039,2749,3203,2752,2423]",4888
43619,20463,"VALORANT Champions 2021 - Group Stage","Breeze",388,"Sentinels",1264,"FURIA Esports",10,13,"standard","2021-12-02T00:00:00.000Z","[724,1614,1614,1614,1614,1614,893,893,893,893,893,3033,3033,3033,3033,3033,1485,1485,1485,1485,1485,724,724,724,724]","[2749,2423,2752,3203,6039,2749,2423,2752,3203,6039,2749,2423,2752,3203,6039,2749,2423,2752,3203,6039,2749,2423,2752,3203,6039]",4888
43618,20463,"VALORANT Champions 2021 - Group Stage","Ascent",388,"Sentinels",1264,"FURIA Esports",13,9,"standard","2021-12-02T00:00:00.000Z","[3033,3033,3033,3033,3033,1614,1614,1614,1614,1614,1485,1485,1485,1485,1485,893,893,893,893,893,724,724,724,724,724]","[6039,3203,2752,2749,2423,6039,3203,2752,2749,2423,6039,3203,2752,2749,2423,6039,3203,2752,2749,2423,6039,3203,2752,2749,2423]",4888
43626,20465,"VALORANT Champions 2021 - Group Stage","Bind",255,"Gambit Esports",4696,"Team Secret",13,6,"standard","2021-12-02T00:00:00.000Z","[274,274,274,274,1964,1964,1964,1964,1964,1081,1081,1081,1081,1081,3135,3135,3135,3135,3135,2528,2528,2528,2528,2528,274]","[193,2674,9537,3076,405,193,2674,9537,3076,405,193,2674,9537,3076,405,193,2674,9537,3076,405,193,2674,9537,3076,405]",4888
