"Match Id","Series Id","Event Name","Map Name","Team 1 Id","Team 1 Name","Team 2 Id","Team 2 Name","Team 1 Score","Team 2 Score","Win Condition","Date","Team 1 Player Ids","Team 2 Player Ids","Total Count"
43626,20465,"VALORANT Champions 2021 - Group Stage","Bind",255,"Gambit Esports",4696,"Team Secret",13,6,"standard","2021-12-02T00:00:00.000Z","[1964,2528,3135,1081,1964,274,2528,3135,1081,1964,274,2528,3135,1081,1964,274,2528,3135,1081,1964,274,2528,3135,1081,274]","[405,3076,3076,3076,3076,3076,9537,9537,9537,9537,9537,2674,2674,2674,2674,2674,193,193,193,193,193,405,405,405,405]",71
43625,20465,"VALORANT Champions 2021 - Group Stage","Breeze",255,"Gambit Esports",4696,"Team Secret",13,0,"standard","2021-12-02T00:00:00.000Z","[1964,274,1081,3135,2528,2528,1964,274,1081,3135,2528,1964,274,1081,3135,2528,1964,274,1081,3135,2528,1964,274,1081,3135]","[2674,2674,2674,2674,405,2674,3076,3076,3076,3076,3076,9537,9537,9537,9537,9537,193,193,193,193,193,405,405,405,405]",71
43624,20465,"VALORANT Champions 2021 - Group Stage","Icebox",255,"Gambit Esports",4696,"Team Secret",6,13,"standard","2021-12-02T00:00:00.000Z","[2528,3135,2528,1081,1964,274,3135,2528,1081,1964,274,3135,2528,1081,1964,274,3135,2528,1081,1964,274,3135,1081,1964,274]","[193,405,405,405,405,405,2674,2674,2674,2674,2674,9537,9537,9537,9537,9537,3076,3076,3076,3076,3076,193,193,193,193]",71
43632,20467,"VALORANT Champions 2021 - Group Stage","Fracture",1625,"Fnatic",141,"Cloud9",14,12,"standard","2021-12-01T00:00:00.000Z","[154,2011,2937,1920,76,154,2011,2937,1920,76,154,2011,2937,1920,76,154,2011,2937,1920,76,154,2011,2937,1920,76]","[13591,13591,13591,13591,13591,4639,4639,4639,4639,4639,3599,3599,3599,3599,3599,2213,2213,2213,2213,2213,1961,1961,1961,1961,1961]",71
43631,20467,"VALORANT Champions 2021 - Group Stage","Split",1625,"Fnatic",141,"Cloud9",11,13,"standard","2021-12-01T00:00:00.000Z","[1920,76,154,1920,2011,2937,76,154,1920,2011,2937,76,154,2011,2937,76,154,1920,2011,2937,76,154,1920,2011,2937]","[4639,2213,2213,2213,2213,2213,3599,3599,3599,3599,3599,4639,4639,4639,4639,13591,13591,13591,13591,13591,1961,1961,1961,1961,1961]",71
43630,20467,"VALORANT Champions 2021 - Group Stage","Icebox",1625,"Fnatic",141,"Cloud9",13,11,"standard","2021-12-01T00:00:00.000Z","[154,1920,2011,76,2937,154,1920,2011,76,2937,154,1920,2011,76,2937,154,1920,2011,76,2937,154,1920,2011,76,2937]","[2213,3599,3599,3599,3599,3599,4639,4639,4639,4639,4639,13591,13591,13591,13591,13591,1961,1961,1961,1961,1961,2213,2213,2213,2213]",71
43622,20464,"VALORANT Champions 2021 - Group Stage","Haven",53,"Team Vikings",444,"Crazy Raccoon",13,8,"standard","2021-12-01T00:00:00.000Z","[2895,1877,2294,194,3105,2895,1877,2294,194,3105,2895,1877,2294,194,3105,2895,1877,2294,194,3105,2895,1877,2294,194,3105]","[1843,1843,1843,1843,1843,2388,2388,2388,2388,2388,3011,3011,3011,3011,3011,1824,1824,1824,1824,1824,876,876,876,876,876]",71
43621,20464,"VALORANT Champions 2021 - Group Stage","Icebox",53,"Team Vikings",444,"Crazy Raccoon",13,9,"standard","2021-12-01T00:00:00.000Z","[194,1877,2294,2895,3105,194,1877,2294,2895,3105,194,1877,2294,2895,3105,194,1877,2294,2895,3105,194,1877,2294,2895,3105]","[876,876,876,876,876,2388,2388,2388,2388,2388,1824,1824,1824,1824,1824,1843,1843,1843,1843,1843,1075,1075,1075,1075,1075]",71
43628,20466,"VALORANT Champions 2021 - Group Stage","Breeze",286,"DRX Vision Strikers",227,"FULL SENSE",13,5,"standard","2021-12-01T00:00:00.000Z","[452,582,1550,2151,1251,452,582,1550,2151,1251,452,582,1550,2151,1251,452,582,1550,2151,1251,452,582,1550,2151,1251]","[676,676,676,676,676,2018,2018,2018,2018,2018,531,531,531,531,531,2122,2122,2122,2122,2122,2564,2564,2564,2564,2564]",71
43627,20466,"VALORANT Champions 2021 - Group Stage","Haven",286,"DRX Vision Strikers",227,"FULL SENSE",13,5,"standard","2021-12-01T00:00:00.000Z","[452,582,2151,1251,1550,452,582,2151,1251,1550,452,582,2151,1251,1550,452,582,2151,1251,1550,452,582,2151,1251,1550]","[531,531,531,531,531,676,676,676,676,676,2018,2018,2018,2018,2018,2122,2122,2122,2122,2122,2564,2564,2564,2564,2564]",71
