RoundID,RoundNumber,RoundTime,ATK_wealth,DEF_wealth,ATK_alive,DEF_alive,DEF_has_OP,Def_has_Odin,Spike_1_beep,Spike_2_beep,MapName,MatchID,SeriesID,bestOF,FinalWinner
400193,1,0,360.0,460.0,5,5,0,0,0,0,Icebox,12616,502,3,1
400193,1,16641,360.0,360.0,5,4,0,0,0,0,Icebox,12616,502,3,1
400193,1,23001,360.0,260.0,5,3,0,0,0,0,Icebox,12616,502,3,1
400193,1,25610,260.0,260.0,4,3,0,0,0,0,Icebox,12616,502,3,1
400193,1,28970,260.0,160.0,4,2,0,0,0,0,Icebox,12616,502,3,1
400193,1,32924,260.0,160.0,3,2,0,0,0,0,Icebox,12616,502,3,1
400193,1,51625,260.0,0.0,3,1,0,0,0,0,Icebox,12616,502,3,1
400193,1,62489,260.0,0.0,3,1,0,0,0,0,Icebox,12616,502,3,1
400193,1,84084,260.0,0.0,3,0,0,0,0,0,Icebox,12616,502,3,1
400194,2,0,1800.0,0.0,5,5,0,0,0,0,Icebox,12616,502,3,1
400194,2,32168,1800.0,0.0,5,4,0,0,0,0,Icebox,12616,502,3,1
400194,2,33804,1800.0,0.0,5,3,0,0,0,0,Icebox,12616,502,3,1
400194,2,36331,1800.0,0.0,5,2,0,0,0,0,Icebox,12616,502,3,1
400194,2,36682,1480.0,0.0,4,2,0,0,0,0,Icebox,12616,502,3,1
400194,2,37695,1480.0,0.0,4,1,0,0,0,0,Icebox,12616,502,3,1
400194,2,40721,1480.0,0.0,4,1,0,0,0,0,Icebox,12616,502,3,1
400194,2,41282,1480.0,0.0,4,0,0,0,0,0,Icebox,12616,502,3,1
400195,3,0,2480.0,2900.0,5,5,0,0,0,0,Icebox,12616,502,3,0
400195,3,4449,2480.0,2320.0,5,4,0,0,0,0,Icebox,12616,502,3,0
400195,3,51220,1900.0,2320.0,4,4,0,0,0,0,Icebox,12616,502,3,0
400195,3,66970,1320.0,2320.0,3,4,0,0,0,0,Icebox,12616,502,3,0
400195,3,72601,1320.0,2320.0,3,4,0,0,0,0,Icebox,12616,502,3,0
400195,3,83752,1320.0,1740.0,3,3,0,0,0,0,Icebox,12616,502,3,0
400195,3,94677,900.0,1740.0,2,3,0,0,0,0,Icebox,12616,502,3,0
400195,3,97296,320.0,1740.0,1,3,0,0,0,0,Icebox,12616,502,3,0
400195,3,103958,320.0,1160.0,1,2,0,0,0,0,Icebox,12616,502,3,0
400195,3,105998,0.0,1160.0,0,2,0,0,0,0,Icebox,12616,502,3,0
400195,3,106127,0.0,1160.0,0,2,0,0,0,0,Icebox,12616,502,3,0
400196,4,0,2420.0,2640.0,5,5,0,0,0,0,Icebox,12616,502,3,1
400196,4,13538,2420.0,2060.0,5,4,0,0,0,0,Icebox,12616,502,3,1
400196,4,15708,1840.0,2060.0,4,4,0,0,0,0,Icebox,12616,502,3,1
400196,4,34568,1840.0,1480.0,4,3,0,0,0,0,Icebox,12616,502,3,1
400196,4,45113,1840.0,900.0,4,2,0,0,0,0,Icebox,12616,502,3,1
400196,4,52518,1840.0,320.0,4,1,0,0,0,0,Icebox,12616,502,3,1
400196,4,58813,1840.0,320.0,4,1,0,0,0,0,Icebox,12616,502,3,1
