RoundID,RoundNumber,RoundTime,ATK_wealth,DEF_wealth,ATK_alive,DEF_alive,DEF_has_OP,Def_has_Odin,Spike_1_beep,Spike_2_beep,MapName,MatchID,SeriesID,bestOF,FinalWinner
402044,11,63085,1480.0,1160.0,3,2,0,0,0,0,Ascent,12731,502,3,1
402044,11,66615,1480.0,580.0,3,1,0,0,0,0,Ascent,12731,502,3,1
402044,11,67137,1480.0,0.0,3,0,0,0,0,0,Ascent,12731,502,3,1
402045,12,0,2640.0,3320.0,5,5,1,0,0,0,Ascent,12731,502,3,1
402045,12,33465,2320.0,3320.0,4,5,1,0,0,0,Ascent,12731,502,3,1
402045,12,36061,2320.0,2740.0,4,4,1,0,0,0,Ascent,12731,502,3,1
402045,12,37694,2320.0,1740.0,4,3,0,0,0,0,Ascent,12731,502,3,1
402045,12,38216,1740.0,1740.0,3,3,0,0,0,0,Ascent,12731,502,3,1
402045,12,39109,1160.0,1740.0,2,3,0,0,0,0,Ascent,12731,502,3,1
402045,12,40741,1160.0,1160.0,2,2,0,0,0,0,Ascent,12731,502,3,1
402045,12,44763,1160.0,580.0,2,1,0,0,0,0,Ascent,12731,502,3,1
402045,12,46056,1160.0,0.0,2,0,0,0,0,0,Ascent,12731,502,3,1
402046,13,0,300.0,300.0,5,5,0,0,0,0,Ascent,12731,502,3,0
402046,13,34561,300.0,300.0,4,5,0,0,0,0,Ascent,12731,502,3,0
402046,13,34985,300.0,200.0,4,4,0,0,0,0,Ascent,12731,502,3,0
402046,13,35830,200.0,200.0,3,4,0,0,0,0,Ascent,12731,502,3,0
402046,13,36474,100.0,200.0,2,4,0,0,0,0,Ascent,12731,502,3,0
402046,13,47050,100.0,200.0,2,4,0,0,0,0,Ascent,12731,502,3,0
402046,13,78015,0.0,200.0,1,4,0,0,0,1,Ascent,12731,502,3,0
402046,13,82013,0.0,100.0,1,3,0,0,0,1,Ascent,12731,502,3,0
402046,13,91338,0.0,0.0,1,2,0,0,0,1,Ascent,12731,502,3,0
402046,13,93224,0.0,0.0,0,2,0,0,0,1,Ascent,12731,502,3,0
402047,14,0,1600.0,1700.0,5,5,0,0,0,0,Ascent,12731,502,3,0
402047,14,5739,1280.0,1700.0,4,5,0,0,0,0,Ascent,12731,502,3,0
402047,14,61007,960.0,1700.0,3,5,0,0,0,0,Ascent,12731,502,3,0
402047,14,62496,640.0,1700.0,2,5,0,0,0,0,Ascent,12731,502,3,0
402047,14,63988,320.0,1700.0,1,5,0,0,0,0,Ascent,12731,502,3,0
402047,14,70024,320.0,1700.0,1,5,0,0,0,0,Ascent,12731,502,3,0
402047,14,93443,0.0,1700.0,0,5,0,0,1,0,Ascent,12731,502,3,0
402048,15,0,820.0,1700.0,5,5,0,0,0,0,Ascent,12731,502,3,1
402048,15,72221,820.0,1380.0,5,4,0,0,0,0,Ascent,12731,502,3,1
402048,15,73277,640.0,1380.0,4,4,0,0,0,0,Ascent,12731,502,3,1
402048,15,79742,640.0,1380.0,4,4,0,0,0,0,Ascent,12731,502,3,1
402048,15,93379,640.0,1060.0,4,3,0,0,1,0,Ascent,12731,502,3,1
402048,15,105027,640.0,740.0,4,2,0,0,0,1,Ascent,12731,502,3,1
402048,15,105376,640.0,320.0,4,1,0,0,0,1,Ascent,12731,502,3,1
402048,15,105774,640.0,0.0,4,0,0,0,0,1,Ascent,12731,502,3,1
402048,15,115293,640.0,0.0,4,0,0,0,0,1,Ascent,12731,502,3,1
402049,16,0,1860.0,2900.0,5,5,0,0,0,0,Ascent,12731,502,3,1
402049,16,78423,1540.0,2900.0,4,5,0,0,0,0,Ascent,12731,502,3,1
402049,16,79235,1540.0,2320.0,4,4,0,0,0,0,Ascent,12731,502,3,1
402049,16,83637,1540.0,1740.0,4,3,0,0,0,0,Ascent,12731,502,3,1
402049,16,88031,960.0,1740.0,3,3,0,0,0,0,Ascent,12731,502,3,1
402049,16,89265,640.0,1740.0,2,3,0,0,0,0,Ascent,12731,502,3,1
402049,16,90967,640.0,1160.0,2,2,0,0,0,0,Ascent,12731,502,3,1
402049,16,91669,640.0,580.0,2,1,0,0,0,0,Ascent,12731,502,3,1
402049,16,93007,640.0,0.0,2,0,0,0,0,0,Ascent,12731,502,3,1
402050,17,0,2900.0,580.0,5,5,0,0,0,0,Ascent,12731,502,3,1
402050,17,26854,2900.0,580.0,5,4,0,0,0,0,Ascent,12731,502,3,1
402050,17,38249,2900.0,420.0,5,3,0,0,0,0,Ascent,12731,502,3,1
402050,17,44152,2900.0,260.0,5,2,0,0,0,0,Ascent,12731,502,3,1
402050,17,44993,2320.0,260.0,4,2,0,0,0,0,Ascent,12731,502,3,1
402050,17,48100,2320.0,160.0,4,1,0,0,0,0,Ascent,12731,502,3,1
402050,17,60824,2320.0,0.0,4,0,0,0,0,0,Ascent,12731,502,3,1
402051,18,0,2900.0,2900.0,5,5,0,0,0,0,Ascent,12731,502,3,1
402051,18,85840,2900.0,2900.0,5,5,0,0,0,0,Ascent,12731,502,3,1
402051,18,106373,2900.0,2320.0,5,4,0,0,1,0,Ascent,12731,502,3,1
402051,18,107031,2900.0,1740.0,5,3,0,0,1,0,Ascent,12731,502,3,1
402051,18,107639,2320.0,1740.0,4,3,0,0,1,0,Ascent,12731,502,3,1
402051,18,110265,1740.0,1740.0,3,3,0,0,1,0,Ascent,12731,502,3,1
402051,18,112061,1160.0,1740.0,2,3,0,0,0,1,Ascent,12731,502,3,1
402051,18,113537,1160.0,1160.0,2,2,0,0,0,1,Ascent,12731,502,3,1
402051,18,117766,1160.0,580.0,2,1,0,0,0,1,Ascent,12731,502,3,1
402051,18,120615,1160.0,0.0,2,0,0,0,0,1,Ascent,12731,502,3,1
402051,18,129538,1160.0,0.0,2,0,0,0,0,1,Ascent,12731,502,3,1
402052,19,0,2900.0,1440.0,5,5,0,0,0,0,Ascent,12731,502,3,1
402052,19,21463,2900.0,1120.0,5,4,0,0,0,0,Ascent,12731,502,3,1
402052,19,23660,2900.0,960.0,5,3,0,0,0,0,Ascent,12731,502,3,1
402052,19,23742,2900.0,800.0,5,2,0,0,0,0,Ascent,12731,502,3,1
402052,19,24308,2320.0,800.0,4,2,0,0,0,0,Ascent,12731,502,3,1
402052,19,26385,2320.0,320.0,4,1,0,0,0,0,Ascent,12731,502,3,1
402052,19,28382,2320.0,0.0,4,0,0,0,0,0,Ascent,12731,502,3,1
402053,20,0,2900.0,2900.0,5,5,0,0,0,0,Ascent,12731,502,3,1
402053,20,29314,2320.0,2900.0,4,5,0,0,0,0,Ascent,12731,502,3,1
402053,20,71717,2320.0,2320.0,4,4,0,0,0,0,Ascent,12731,502,3,1
402053,20,71991,2320.0,1740.0,4,3,0,0,0,0,Ascent,12731,502,3,1
402053,20,73830,2320.0,1160.0,4,2,0,0,0,0,Ascent,12731,502,3,1
402053,20,76312,1740.0,1160.0,3,2,0,0,0,0,Ascent,12731,502,3,1
402053,20,79941,1160.0,1160.0,2,2,0,0,0,0,Ascent,12731,502,3,1
402053,20,86414,1160.0,1160.0,2,2,0,0,0,0,Ascent,12731,502,3,1
402053,20,89985,580.0,1160.0,1,2,0,0,1,0,Ascent,12731,502,3,1
402053,20,98967,580.0,580.0,1,1,0,0,1,0,Ascent,12731,502,3,1
402053,20,100675,580.0,0.0,1,0,0,0,1,0,Ascent,12731,502,3,1
402053,20,109784,580.0,0.0,1,0,0,0,1,0,Ascent,12731,502,3,1
402054,21,0,3320.0,2800.0,5,5,0,0,0,0,Ascent,12731,502,3,1
402054,21,40972,2320.0,2800.0,4,5,0,0,0,0,Ascent,12731,502,3,1
402054,21,59167,2320.0,2220.0,4,4,0,0,0,0,Ascent,12731,502,3,1
402054,21,60571,2320.0,1640.0,4,3,0,0,0,0,Ascent,12731,502,3,1
402054,21,60875,1740.0,1640.0,3,3,0,0,0,0,Ascent,12731,502,3,1
402054,21,65544,1740.0,1160.0,3,2,0,0,0,0,Ascent,12731,502,3,1
402054,21,76773,1740.0,580.0,3,1,0,0,0,0,Ascent,12731,502,3,1
402054,21,78082,1160.0,580.0,2,1,0,0,0,0,Ascent,12731,502,3,1
402054,21,78556,1160.0,0.0,2,0,0,0,0,0,Ascent,12731,502,3,1
402055,22,0,3320.0,2120.0,5,5,0,0,0,0,Ascent,12731,502,3,1
402055,22,5325,3320.0,1800.0,5,4,0,0,0,0,Ascent,12731,502,3,1
402055,22,6413,2740.0,1800.0,4,4,0,0,0,0,Ascent,12731,502,3,1
402055,22,33434,2740.0,1800.0,4,4,0,0,0,0,Ascent,12731,502,3,1
402055,22,60454,2740.0,1480.0,4,3,0,0,0,0,Ascent,12731,502,3,1
402055,22,74480,2160.0,1480.0,3,3,0,0,0,0,Ascent,12731,502,3,1
402055,22,77560,2160.0,1000.0,3,2,0,0,0,0,Ascent,12731,502,3,1
402055,22,80914,2160.0,580.0,3,1,0,0,0,0,Ascent,12731,502,3,1
402055,22,84407,2160.0,580.0,3,1,0,0,0,0,Ascent,12731,502,3,1
402055,22,84921,2160.0,0.0,3,0,0,0,1,0,Ascent,12731,502,3,1
402055,22,93634,2160.0,0.0,3,0,0,0,1,0,Ascent,12731,502,3,1
