RoundID,RoundNumber,RoundTime,ATK_wealth,DEF_wealth,ATK_alive,DEF_alive,DEF_has_OP,Def_has_Odin,Spike_1_beep,Spike_2_beep,MapName,MatchID,SeriesID,bestOF,FinalWinner
403061,1,0,200.0,300.0,5,5,0,0,0,0,Haven,12751,502,5,0
403061,1,25859,200.0,300.0,5,5,0,0,0,0,Haven,12751,502,5,0
403061,1,50677,200.0,300.0,4,5,0,0,1,0,Haven,12751,502,5,0
403061,1,51967,200.0,300.0,3,5,0,0,0,1,Haven,12751,502,5,0
403061,1,54496,200.0,300.0,2,5,0,0,0,1,Haven,12751,502,5,0
403061,1,56914,200.0,200.0,2,4,0,0,0,1,Haven,12751,502,5,0
403061,1,57040,100.0,200.0,1,4,0,0,0,1,Haven,12751,502,5,0
403061,1,59835,0.0,200.0,0,4,0,0,0,1,Haven,12751,502,5,0
403061,1,61920,0.0,200.0,0,4,0,0,0,1,Haven,12751,502,5,0
403062,2,0,480.0,1380.0,5,5,0,0,0,0,Haven,12751,502,5,0
403062,2,18414,480.0,1060.0,5,4,0,0,0,0,Haven,12751,502,5,0
403062,2,26759,480.0,1060.0,4,4,0,0,0,0,Haven,12751,502,5,0
403062,2,29236,320.0,1060.0,3,4,0,0,0,0,Haven,12751,502,5,0
403062,2,31120,320.0,740.0,3,3,0,0,0,0,Haven,12751,502,5,0
403062,2,31375,320.0,740.0,2,3,0,0,0,0,Haven,12751,502,5,0
403062,2,34415,160.0,740.0,1,3,0,0,0,0,Haven,12751,502,5,0
403062,2,43636,0.0,740.0,0,3,0,0,0,0,Haven,12751,502,5,0
403063,3,0,2900.0,2280.0,5,5,1,0,0,0,Haven,12751,502,5,1
403063,3,58715,2320.0,2280.0,4,5,1,0,0,0,Haven,12751,502,5,1
403063,3,61186,2320.0,1960.0,4,4,1,0,0,0,Haven,12751,502,5,1
403063,3,77026,2320.0,1960.0,4,4,1,0,0,0,Haven,12751,502,5,1
403063,3,77314,1740.0,1960.0,3,4,1,0,1,0,Haven,12751,502,5,1
403063,3,78336,1740.0,1640.0,3,3,1,0,1,0,Haven,12751,502,5,1
