RoundID,RoundNumber,RoundTime,ATK_wealth,DEF_wealth,ATK_alive,DEF_alive,DEF_has_OP,Def_has_Odin,RegularTime,SpikeTime,MapName,MatchID,SeriesID,bestOF,FinalWinner
401376,1,0,300.0,300.0,5,5,0,0,0,0,Haven,12617,502,3,0
401376,1,22299,300.0,300.0,5,5,0,0,22,0,Haven,12617,502,3,0
401376,1,31159,200.0,300.0,4,5,0,0,0,9,Haven,12617,502,3,0
401376,1,36396,200.0,300.0,3,5,0,0,0,14,Haven,12617,502,3,0
401376,1,37428,200.0,300.0,2,5,0,0,0,15,Haven,12617,502,3,0
401376,1,38388,200.0,300.0,2,4,0,0,0,16,Haven,12617,502,3,0
401376,1,38950,100.0,300.0,1,4,0,0,0,17,Haven,12617,502,3,0
401376,1,40032,0.0,300.0,0,4,0,0,0,18,Haven,12617,502,3,0
401376,1,48422,0.0,300.0,0,4,0,0,0,26,Haven,12617,502,3,0
401377,2,0,1600.0,1600.0,5,5,0,0,0,0,Haven,12617,502,3,1
401377,2,18748,1600.0,1280.0,5,4,0,0,19,0,Haven,12617,502,3,1
401377,2,25754,1600.0,960.0,5,3,0,0,26,0,Haven,12617,502,3,1
401377,2,26805,1600.0,640.0,5,2,0,0,27,0,Haven,12617,502,3,1
401377,2,33982,1600.0,640.0,5,2,0,0,34,0,Haven,12617,502,3,1
401377,2,35157,1600.0,320.0,5,1,0,0,0,1,Haven,12617,502,3,1
401377,2,64943,1600.0,0.0,5,0,0,0,0,31,Haven,12617,502,3,1
401378,3,0,1600.0,460.0,5,5,0,0,0,0,Haven,12617,502,3,1
401378,3,25715,1280.0,460.0,4,5,0,0,26,0,Haven,12617,502,3,1
401378,3,28284,1280.0,300.0,4,4,0,0,28,0,Haven,12617,502,3,1
401378,3,28450,1280.0,260.0,4,3,0,0,28,0,Haven,12617,502,3,1
401378,3,28753,960.0,260.0,3,3,0,0,29,0,Haven,12617,502,3,1
401378,3,29406,960.0,160.0,3,2,0,0,29,0,Haven,12617,502,3,1
401378,3,39990,960.0,160.0,3,2,0,0,40,0,Haven,12617,502,3,1
401378,3,47821,640.0,160.0,2,2,0,0,0,8,Haven,12617,502,3,1
401378,3,52473,640.0,160.0,2,1,0,0,0,12,Haven,12617,502,3,1
401378,3,53610,640.0,0.0,2,0,0,0,0,14,Haven,12617,502,3,1
401379,4,0,1960.0,2900.0,5,5,0,0,0,0,Haven,12617,502,3,0
401379,4,6179,1800.0,2900.0,4,5,0,0,6,0,Haven,12617,502,3,0
401379,4,40728,1220.0,2900.0,3,5,0,0,41,0,Haven,12617,502,3,0
401379,4,48835,900.0,2900.0,2,5,0,0,49,0,Haven,12617,502,3,0
401379,4,50489,900.0,2320.0,2,4,0,0,50,0,Haven,12617,502,3,0
401379,4,51174,900.0,1740.0,2,3,0,0,51,0,Haven,12617,502,3,0
401379,4,56828,900.0,1160.0,2,2,0,0,57,0,Haven,12617,502,3,0
401379,4,62928,320.0,1160.0,1,2,0,0,63,0,Haven,12617,502,3,0
401379,4,65033,0.0,1160.0,0,2,0,0,65,0,Haven,12617,502,3,0
401380,5,0,2640.0,2640.0,5,5,0,0,0,0,Haven,12617,502,3,0
401380,5,32459,2320.0,2640.0,4,5,0,0,32,0,Haven,12617,502,3,0
401380,5,33970,2320.0,2060.0,4,4,0,0,34,0,Haven,12617,502,3,0
401380,5,48695,2320.0,2060.0,4,4,0,0,49,0,Haven,12617,502,3,0
401380,5,55841,2640.0,2060.0,5,4,0,0,0,7,Haven,12617,502,3,0
401380,5,62987,2640.0,1480.0,5,3,0,0,0,14,Haven,12617,502,3,0
401380,5,65426,2060.0,1480.0,4,3,0,0,0,17,Haven,12617,502,3,0
401380,5,67249,1480.0,1480.0,3,3,0,0,0,19,Haven,12617,502,3,0
401380,5,70874,1160.0,1480.0,2,3,0,0,0,22,Haven,12617,502,3,0
401380,5,70886,1160.0,1160.0,2,2,0,0,0,22,Haven,12617,502,3,0
401380,5,71502,580.0,1160.0,1,2,0,0,0,23,Haven,12617,502,3,0
401380,5,73648,580.0,580.0,1,1,0,0,0,25,Haven,12617,502,3,0
401380,5,76593,0.0,580.0,0,1,0,0,0,28,Haven,12617,502,3,0
401380,5,84841,0.0,580.0,0,1,0,0,0,36,Haven,12617,502,3,0
401381,6,0,2380.0,2640.0,5,5,0,0,0,0,Haven,12617,502,3,0
401381,6,5391,2060.0,2640.0,4,5,0,0,5,0,Haven,12617,502,3,0
401381,6,61383,2060.0,2060.0,4,4,0,0,61,0,Haven,12617,502,3,0
401381,6,66374,1740.0,2060.0,3,4,0,0,66,0,Haven,12617,502,3,0
401381,6,66527,1740.0,1480.0,3,3,0,0,67,0,Haven,12617,502,3,0
401381,6,72467,1160.0,1480.0,2,3,0,0,72,0,Haven,12617,502,3,0
401381,6,85356,580.0,1480.0,1,3,0,0,85,0,Haven,12617,502,3,0
401382,7,0,2280.0,2060.0,5,5,0,0,0,0,Haven,12617,502,3,0
401382,7,40245,1960.0,2060.0,4,5,0,0,40,0,Haven,12617,502,3,0
401382,7,41430,1480.0,2060.0,3,5,0,0,41,0,Haven,12617,502,3,0
401382,7,42089,900.0,2060.0,2,5,0,0,42,0,Haven,12617,502,3,0
401382,7,44392,900.0,1480.0,2,4,0,0,44,0,Haven,12617,502,3,0
401382,7,49106,900.0,1160.0,2,3,0,0,49,0,Haven,12617,502,3,0
401382,7,50191,320.0,1160.0,1,3,0,0,50,0,Haven,12617,502,3,0
401382,7,51181,0.0,1160.0,0,3,0,0,51,0,Haven,12617,502,3,0
401383,8,0,1020.0,2900.0,5,5,0,0,0,0,Haven,12617,502,3,0
401383,8,19719,700.0,2900.0,4,5,0,0,20,0,Haven,12617,502,3,0
401383,8,20322,540.0,2900.0,3,5,0,0,20,0,Haven,12617,502,3,0
401383,8,23002,540.0,2320.0,3,4,0,0,23,0,Haven,12617,502,3,0
401383,8,23649,320.0,2320.0,2,4,0,0,24,0,Haven,12617,502,3,0
401383,8,24935,320.0,1740.0,2,3,0,0,25,0,Haven,12617,502,3,0
401383,8,25196,160.0,1740.0,1,3,0,0,25,0,Haven,12617,502,3,0
401383,8,27523,0.0,1740.0,0,3,0,0,28,0,Haven,12617,502,3,0
401384,9,0,2900.0,3320.0,5,5,1,0,0,0,Haven,12617,502,3,1
401384,9,19812,2320.0,3320.0,4,5,1,0,20,0,Haven,12617,502,3,1
401384,9,37297,2320.0,2740.0,4,4,1,0,37,0,Haven,12617,502,3,1
401384,9,38220,2320.0,2160.0,4,3,1,0,38,0,Haven,12617,502,3,1
401384,9,39139,2320.0,1160.0,4,2,0,0,39,0,Haven,12617,502,3,1
401384,9,45284,2320.0,1160.0,4,2,0,0,45,0,Haven,12617,502,3,1
401384,9,46525,2320.0,580.0,4,1,0,0,0,1,Haven,12617,502,3,1
401384,9,51617,2320.0,0.0,4,0,0,0,0,6,Haven,12617,502,3,1
401385,10,0,2480.0,2900.0,5,5,0,0,0,0,Haven,12617,502,3,1
401385,10,73996,2480.0,2900.0,5,5,0,0,74,0,Haven,12617,502,3,1
401385,10,75651,2320.0,2900.0,4,5,0,0,0,2,Haven,12617,502,3,1
401385,10,76102,1740.0,2900.0,3,5,0,0,0,2,Haven,12617,502,3,1
401385,10,76411,1160.0,2900.0,2,5,0,0,0,2,Haven,12617,502,3,1
401385,10,81442,1160.0,2320.0,2,4,0,0,0,7,Haven,12617,502,3,1
401385,10,85513,1160.0,1740.0,2,3,0,0,0,12,Haven,12617,502,3,1
401385,10,87509,1160.0,1160.0,2,2,0,0,0,14,Haven,12617,502,3,1
401385,10,91506,1320.0,1160.0,3,2,0,0,0,18,Haven,12617,502,3,1
401385,10,95503,1320.0,580.0,3,1,0,0,0,22,Haven,12617,502,3,1
401385,10,96203,740.0,580.0,2,1,0,0,0,22,Haven,12617,502,3,1
401385,10,97026,740.0,0.0,2,0,0,0,0,23,Haven,12617,502,3,1
401386,11,0,2900.0,2320.0,5,5,0,0,0,0,Haven,12617,502,3,0
401386,11,26267,2320.0,2320.0,4,5,0,0,26,0,Haven,12617,502,3,0
401386,11,33012,1740.0,2320.0,3,5,0,0,33,0,Haven,12617,502,3,0
401386,11,33298,1740.0,1740.0,3,4,0,0,33,0,Haven,12617,502,3,0
401386,11,36317,1160.0,1740.0,2,4,0,0,36,0,Haven,12617,502,3,0
401386,11,41443,580.0,1740.0,1,4,0,0,41,0,Haven,12617,502,3,0
401386,11,55879,0.0,1740.0,0,4,0,0,56,0,Haven,12617,502,3,0
401387,12,0,2900.0,3320.0,5,5,1,0,0,0,Haven,12617,502,3,0
401387,12,21138,2900.0,2740.0,5,4,1,0,21,0,Haven,12617,502,3,0
401387,12,32980,2320.0,2740.0,4,4,1,0,33,0,Haven,12617,502,3,0
401387,12,44370,1740.0,2740.0,3,4,1,0,44,0,Haven,12617,502,3,0
401387,12,45187,1740.0,2160.0,3,3,1,0,45,0,Haven,12617,502,3,0
401387,12,56705,1160.0,2160.0,2,3,1,0,57,0,Haven,12617,502,3,0
401387,12,57400,1160.0,1160.0,2,2,0,0,57,0,Haven,12617,502,3,0
401387,12,58537,580.0,1160.0,1,2,0,0,59,0,Haven,12617,502,3,0
401387,12,59105,0.0,1160.0,0,2,0,0,59,0,Haven,12617,502,3,0
401388,13,0,200.0,500.0,5,5,0,0,0,0,Haven,12617,502,3,0
401388,13,13917,200.0,500.0,4,5,0,0,14,0,Haven,12617,502,3,0
401388,13,33810,200.0,500.0,3,5,0,0,34,0,Haven,12617,502,3,0
401388,13,43235,200.0,500.0,3,5,0,0,43,0,Haven,12617,502,3,0
401388,13,61386,200.0,400.0,3,4,0,0,0,18,Haven,12617,502,3,0
