RoundID,RoundNumber,RoundTime,ATK_wealth,DEF_wealth,ATK_alive,DEF_alive,DEF_has_OP,Def_has_Odin,Spike_1_beep,Spike_2_beep,MapName,MatchID,SeriesID,bestOF,FinalWinner
401960,1,0,500.0,100.0,5,5,0,0,0,0,Icebox,12730,502,3,0
401960,1,19726,400.0,100.0,4,5,0,0,0,0,Icebox,12730,502,3,0
401960,1,20712,300.0,100.0,3,5,0,0,0,0,Icebox,12730,502,3,0
401960,1,21627,200.0,100.0,2,5,0,0,0,0,Icebox,12730,502,3,0
401960,1,27141,200.0,0.0,2,4,0,0,0,0,Icebox,12730,502,3,0
401960,1,50680,100.0,0.0,1,4,0,0,0,0,Icebox,12730,502,3,0
401960,1,68997,0.0,0.0,0,4,0,0,0,0,Icebox,12730,502,3,0
401961,2,0,160.0,1380.0,5,5,0,0,0,0,Icebox,12730,502,3,0
401961,2,16261,160.0,1380.0,4,5,0,0,0,0,Icebox,12730,502,3,0
401961,2,22358,160.0,1060.0,4,4,0,0,0,0,Icebox,12730,502,3,0
401961,2,27364,160.0,1060.0,3,4,0,0,0,0,Icebox,12730,502,3,0
401961,2,29459,160.0,1060.0,2,4,0,0,0,0,Icebox,12730,502,3,0
401961,2,33815,160.0,1060.0,1,4,0,0,0,0,Icebox,12730,502,3,0
401961,2,34072,160.0,740.0,1,3,0,0,0,0,Icebox,12730,502,3,0
401961,2,36522,0.0,740.0,0,3,0,0,0,0,Icebox,12730,502,3,0
401962,3,0,2900.0,1380.0,5,5,0,0,0,0,Icebox,12730,502,3,0
401962,3,29426,2900.0,1060.0,5,4,0,0,0,0,Icebox,12730,502,3,0
401962,3,35710,2320.0,1060.0,4,4,0,0,0,0,Icebox,12730,502,3,0
401962,3,37849,1740.0,1060.0,3,4,0,0,0,0,Icebox,12730,502,3,0
401962,3,43887,1740.0,960.0,3,3,0,0,0,0,Icebox,12730,502,3,0
401962,3,46764,1160.0,960.0,2,3,0,0,0,0,Icebox,12730,502,3,0
401962,3,93070,580.0,960.0,1,3,0,0,0,0,Icebox,12730,502,3,0
401962,3,99269,0.0,960.0,0,3,0,0,0,0,Icebox,12730,502,3,0
401963,4,0,800.0,3320.0,5,5,1,0,0,0,Icebox,12730,502,3,0
401963,4,57227,800.0,2740.0,5,4,1,0,0,0,Icebox,12730,502,3,0
401963,4,59421,640.0,2740.0,4,4,1,0,0,0,Icebox,12730,502,3,0
401963,4,59834,640.0,2740.0,4,4,1,0,0,0,Icebox,12730,502,3,0
401963,4,60421,480.0,2740.0,3,4,1,0,1,0,Icebox,12730,502,3,0
