RoundID,RoundNumber,RoundTime,ATK_wealth,DEF_wealth,ATK_alive,DEF_alive,DEF_has_OP,Def_has_Odin,Spike_1_beep,Spike_2_beep,MapName,MatchID,SeriesID,bestOF,FinalWinner
401255,1,0,100.0,500.0,5,5,0,0,0,0,Ascent,12618,502,3,0
401255,1,13118,100.0,500.0,4,5,0,0,0,0,Ascent,12618,502,3,0
401255,1,13718,0.0,500.0,3,5,0,0,0,0,Ascent,12618,502,3,0
401255,1,16328,0.0,500.0,2,5,0,0,0,0,Ascent,12618,502,3,0
401255,1,20529,0.0,500.0,1,5,0,0,0,0,Ascent,12618,502,3,0
401255,1,44583,0.0,500.0,0,5,0,0,0,0,Ascent,12618,502,3,0
401256,2,0,100.0,1160.0,5,5,0,0,0,0,Ascent,12618,502,3,0
401256,2,9372,100.0,1160.0,4,5,0,0,0,0,Ascent,12618,502,3,0
401256,2,13591,100.0,1160.0,3,5,0,0,0,0,Ascent,12618,502,3,0
401256,2,15823,100.0,1160.0,2,5,0,0,0,0,Ascent,12618,502,3,0
401256,2,22634,100.0,1160.0,1,5,0,0,0,0,Ascent,12618,502,3,0
401256,2,24038,0.0,1160.0,0,5,0,0,0,0,Ascent,12618,502,3,0
401257,3,0,2900.0,1860.0,5,5,0,0,0,0,Ascent,12618,502,3,1
401257,3,77959,2320.0,1860.0,4,5,0,0,0,0,Ascent,12618,502,3,1
401257,3,88167,2320.0,1540.0,4,4,0,0,0,0,Ascent,12618,502,3,1
401257,3,90645,2320.0,1540.0,4,4,0,0,0,0,Ascent,12618,502,3,1
401257,3,108440,2320.0,1220.0,4,3,0,0,1,0,Ascent,12618,502,3,1
401257,3,108893,1740.0,1220.0,3,3,0,0,1,0,Ascent,12618,502,3,1
401257,3,110110,1160.0,1220.0,2,3,0,0,1,0,Ascent,12618,502,3,1
401257,3,110421,1160.0,900.0,2,2,0,0,1,0,Ascent,12618,502,3,1
401257,3,112824,1160.0,580.0,2,1,0,0,1,0,Ascent,12618,502,3,1
401257,3,115157,1160.0,0.0,2,0,0,0,1,0,Ascent,12618,502,3,1
401258,4,0,2800.0,2640.0,5,5,0,0,0,0,Ascent,12618,502,3,0
401258,4,7088,2220.0,2640.0,4,5,0,0,0,0,Ascent,12618,502,3,0
401258,4,60021,2220.0,2640.0,4,5,0,0,0,0,Ascent,12618,502,3,0
401258,4,67452,2220.0,2320.0,4,4,0,0,1,0,Ascent,12618,502,3,0
401258,4,68022,2220.0,1740.0,4,3,0,0,1,0,Ascent,12618,502,3,0
401258,4,70037,1640.0,1740.0,3,3,0,0,1,0,Ascent,12618,502,3,0
401258,4,71621,1060.0,1740.0,2,3,0,0,1,0,Ascent,12618,502,3,0
401258,4,75797,1060.0,1160.0,2,2,0,0,1,0,Ascent,12618,502,3,0
401258,4,76370,480.0,1160.0,1,2,0,0,1,0,Ascent,12618,502,3,0
401258,4,77046,0.0,1160.0,0,2,0,0,1,0,Ascent,12618,502,3,0
401258,4,86879,0.0,1160.0,0,2,0,0,0,1,Ascent,12618,502,3,0
401259,5,0,740.0,2380.0,5,5,0,0,0,0,Ascent,12618,502,3,0
401259,5,68104,420.0,2380.0,4,5,0,0,0,0,Ascent,12618,502,3,0
401259,5,70544,420.0,2060.0,4,4,0,0,0,0,Ascent,12618,502,3,0
401259,5,74937,420.0,2380.0,4,5,0,0,0,0,Ascent,12618,502,3,0
401259,5,79330,420.0,2060.0,4,4,0,0,0,0,Ascent,12618,502,3,0
401259,5,83116,420.0,2060.0,3,4,0,0,0,0,Ascent,12618,502,3,0
401259,5,84691,420.0,2060.0,3,4,0,0,0,0,Ascent,12618,502,3,0
401259,5,86781,420.0,1480.0,3,3,0,0,1,0,Ascent,12618,502,3,0
401259,5,87715,420.0,900.0,3,2,0,0,1,0,Ascent,12618,502,3,0
401259,5,93340,320.0,900.0,2,2,0,0,1,0,Ascent,12618,502,3,0
401259,5,96759,160.0,900.0,1,2,0,0,1,0,Ascent,12618,502,3,0
401259,5,98473,160.0,320.0,1,1,0,0,1,0,Ascent,12618,502,3,0
401259,5,101891,0.0,320.0,0,1,0,0,1,0,Ascent,12618,502,3,0
401259,5,111319,0.0,320.0,0,1,0,0,0,1,Ascent,12618,502,3,0
401260,6,0,2900.0,2540.0,5,5,0,0,0,0,Ascent,12618,502,3,1
401260,6,71161,2900.0,2220.0,5,4,0,0,0,0,Ascent,12618,502,3,1
401260,6,80638,2900.0,1640.0,5,3,0,0,0,0,Ascent,12618,502,3,1
401260,6,83454,2900.0,1640.0,5,3,0,0,0,0,Ascent,12618,502,3,1
401260,6,90975,2900.0,1060.0,5,2,0,0,1,0,Ascent,12618,502,3,1
401260,6,93975,2320.0,1060.0,4,2,0,0,1,0,Ascent,12618,502,3,1
401260,6,95841,2320.0,480.0,4,1,0,0,1,0,Ascent,12618,502,3,1
401261,7,0,2900.0,1000.0,5,5,0,0,0,0,Ascent,12618,502,3,1
401261,7,8247,2900.0,840.0,5,4,0,0,0,0,Ascent,12618,502,3,1
401261,7,18289,2900.0,260.0,5,3,0,0,0,0,Ascent,12618,502,3,1
401261,7,24825,2900.0,160.0,5,2,0,0,0,0,Ascent,12618,502,3,1
401261,7,30446,2900.0,160.0,5,1,0,0,0,0,Ascent,12618,502,3,1
