RoundID,RoundNumber,RoundTime,ATK_wealth,DEF_wealth,ATK_alive,DEF_alive,DEF_has_OP,Def_has_Odin,RegularTime,SpikeTime,MapName,MatchID,SeriesID,bestOF,FinalWinner
401695,1,0,500.0,200.0,5,5,0,0,0,0,Icebox,12702,502,3,1
401695,1,41766,500.0,200.0,5,4,0,0,42,0,Icebox,12702,502,3,1
401695,1,42613,500.0,200.0,5,4,0,0,43,0,Icebox,12702,502,3,1
401695,1,53233,500.0,100.0,5,3,0,0,0,11,Icebox,12702,502,3,1
401695,1,55137,400.0,100.0,4,3,0,0,0,13,Icebox,12702,502,3,1
401695,1,55292,400.0,100.0,4,2,0,0,0,13,Icebox,12702,502,3,1
401695,1,56650,300.0,100.0,3,2,0,0,0,14,Icebox,12702,502,3,1
401695,1,57701,200.0,100.0,2,2,0,0,0,15,Icebox,12702,502,3,1
401695,1,58152,200.0,0.0,2,1,0,0,0,16,Icebox,12702,502,3,1
401695,1,58605,200.0,0.0,2,0,0,0,0,16,Icebox,12702,502,3,1
401696,2,0,1700.0,0.0,5,5,0,0,0,0,Icebox,12702,502,3,1
401696,2,51289,1380.0,0.0,4,5,0,0,51,0,Icebox,12702,502,3,1
401696,2,51890,1380.0,0.0,4,5,0,0,52,0,Icebox,12702,502,3,1
401696,2,57201,1380.0,0.0,4,4,0,0,0,5,Icebox,12702,502,3,1
401696,2,59082,1380.0,0.0,4,3,0,0,0,7,Icebox,12702,502,3,1
401696,2,61574,1380.0,0.0,4,2,0,0,0,10,Icebox,12702,502,3,1
401696,2,63363,1380.0,0.0,4,1,0,0,0,11,Icebox,12702,502,3,1
401696,2,64985,960.0,0.0,3,1,0,0,0,13,Icebox,12702,502,3,1
401696,2,85570,960.0,0.0,3,0,0,0,0,34,Icebox,12702,502,3,1
401697,3,0,1560.0,2900.0,5,5,0,0,0,0,Icebox,12702,502,3,1
401697,3,21677,1560.0,2900.0,5,5,0,0,22,0,Icebox,12702,502,3,1
401697,3,41528,1240.0,2900.0,4,5,0,0,0,20,Icebox,12702,502,3,1
401697,3,44788,1060.0,2900.0,3,5,0,0,0,23,Icebox,12702,502,3,1
401697,3,49560,640.0,2900.0,2,5,0,0,0,28,Icebox,12702,502,3,1
401697,3,49692,640.0,2320.0,2,4,0,0,0,28,Icebox,12702,502,3,1
401697,3,50692,640.0,1740.0,2,3,0,0,0,29,Icebox,12702,502,3,1
401697,3,51502,320.0,1740.0,1,3,0,0,0,30,Icebox,12702,502,3,1
401697,3,60568,320.0,1160.0,1,2,0,0,0,39,Icebox,12702,502,3,1
401697,3,61877,320.0,580.0,1,1,0,0,0,40,Icebox,12702,502,3,1
401698,4,0,2640.0,1060.0,5,5,0,0,0,0,Icebox,12702,502,3,0
401698,4,31570,2060.0,1060.0,4,5,0,0,32,0,Icebox,12702,502,3,0
401698,4,34541,1480.0,1060.0,3,5,0,0,35,0,Icebox,12702,502,3,0
401698,4,34577,1480.0,480.0,3,4,0,0,35,0,Icebox,12702,502,3,0
401698,4,44098,1480.0,320.0,3,3,0,0,44,0,Icebox,12702,502,3,0
401698,4,46962,1480.0,160.0,3,2,0,0,47,0,Icebox,12702,502,3,0
401698,4,56061,900.0,160.0,2,2,0,0,56,0,Icebox,12702,502,3,0
401698,4,72910,580.0,160.0,1,2,0,0,73,0,Icebox,12702,502,3,0
401698,4,75117,580.0,0.0,1,1,0,0,75,0,Icebox,12702,502,3,0
401698,4,90745,580.0,0.0,1,1,0,0,91,0,Icebox,12702,502,3,0
401698,4,97075,0.0,0.0,0,1,0,0,0,6,Icebox,12702,502,3,0
401698,4,105126,0.0,0.0,0,1,0,0,0,14,Icebox,12702,502,3,0
401699,5,0,2540.0,3320.0,5,5,1,0,0,0,Icebox,12702,502,3,1
401699,5,28490,2540.0,2740.0,5,4,1,0,28,0,Icebox,12702,502,3,1
401699,5,28504,1960.0,2740.0,4,4,1,0,29,0,Icebox,12702,502,3,1
401699,5,47957,1960.0,2740.0,4,4,1,0,48,0,Icebox,12702,502,3,1
401699,5,55584,1480.0,2740.0,3,4,1,0,0,8,Icebox,12702,502,3,1
401699,5,57971,1480.0,2160.0,3,3,1,0,0,10,Icebox,12702,502,3,1
401699,5,58671,1480.0,1160.0,3,2,0,0,0,11,Icebox,12702,502,3,1
401699,5,64004,1480.0,580.0,3,1,0,0,0,16,Icebox,12702,502,3,1
401699,5,68900,1160.0,580.0,2,1,0,0,0,21,Icebox,12702,502,3,1
401699,5,69747,1160.0,0.0,2,0,0,0,0,22,Icebox,12702,502,3,1
401700,6,0,2640.0,480.0,5,5,0,0,0,0,Icebox,12702,502,3,0
401700,6,22389,2060.0,480.0,4,5,0,0,22,0,Icebox,12702,502,3,0
401700,6,71934,2060.0,480.0,4,5,0,0,72,0,Icebox,12702,502,3,0
401700,6,77126,1480.0,480.0,3,5,0,0,0,5,Icebox,12702,502,3,0
401700,6,98151,1480.0,480.0,3,4,0,0,0,26,Icebox,12702,502,3,0
401700,6,99926,1160.0,480.0,2,4,0,0,0,28,Icebox,12702,502,3,0
401700,6,101751,1160.0,320.0,2,3,0,0,0,30,Icebox,12702,502,3,0
401700,6,104504,1160.0,320.0,2,3,0,0,0,33,Icebox,12702,502,3,0
401700,6,105755,580.0,320.0,1,3,0,0,0,34,Icebox,12702,502,3,0
401700,6,108283,580.0,160.0,1,2,0,0,0,36,Icebox,12702,502,3,0
401700,6,109200,0.0,160.0,0,2,0,0,0,37,Icebox,12702,502,3,0
401701,7,0,1280.0,2900.0,5,5,0,0,0,0,Icebox,12702,502,3,0
401701,7,32399,1280.0,2320.0,5,4,0,0,32,0,Icebox,12702,502,3,0
