RoundID,RoundNumber,RoundTime,ATK_wealth,DEF_wealth,ATK_alive,DEF_alive,DEF_has_OP,Def_has_Odin,RegularTime,SpikeTime,MapName,MatchID,SeriesID,bestOF,FinalWinner
402158,1,0,300.0,400.0,5,5,0,0,0,0,Haven,12746,502,3,0
402158,1,86183,300.0,400.0,4,5,0,0,86,0,Haven,12746,502,3,0
402158,1,87212,200.0,400.0,3,5,0,0,87,0,Haven,12746,502,3,0
402158,1,87378,200.0,400.0,3,4,0,0,87,0,Haven,12746,502,3,0
402158,1,93494,200.0,300.0,3,3,0,0,93,0,Haven,12746,502,3,0
402158,1,96809,100.0,300.0,2,3,0,0,97,0,Haven,12746,502,3,0
402158,1,97107,100.0,200.0,2,2,0,0,97,0,Haven,12746,502,3,0
402158,1,100792,100.0,100.0,2,1,0,0,101,0,Haven,12746,502,3,0
402158,1,102736,100.0,100.0,1,1,0,0,103,0,Haven,12746,502,3,0
402158,1,105468,100.0,0.0,1,0,0,0,105,0,Haven,12746,502,3,0
402159,2,0,420.0,1380.0,5,5,0,0,0,0,Haven,12746,502,3,1
402159,2,11075,320.0,1380.0,4,5,0,0,11,0,Haven,12746,502,3,1
402159,2,17472,320.0,1060.0,4,4,0,0,17,0,Haven,12746,502,3,1
402159,2,19911,320.0,740.0,4,3,0,0,20,0,Haven,12746,502,3,1
402159,2,31004,320.0,420.0,4,2,0,0,31,0,Haven,12746,502,3,1
402159,2,38416,320.0,320.0,4,1,0,0,38,0,Haven,12746,502,3,1
402159,2,38718,320.0,320.0,3,1,0,0,39,0,Haven,12746,502,3,1
402159,2,48817,160.0,320.0,2,1,0,0,49,0,Haven,12746,502,3,1
402159,2,57320,160.0,0.0,2,0,0,0,57,0,Haven,12746,502,3,1
402160,3,0,2380.0,500.0,5,5,0,0,0,0,Haven,12746,502,3,1
402160,3,45400,2380.0,340.0,5,4,0,0,45,0,Haven,12746,502,3,1
402160,3,68889,2060.0,340.0,4,4,0,0,69,0,Haven,12746,502,3,1
402160,3,69009,2060.0,300.0,4,3,0,0,69,0,Haven,12746,502,3,1
402160,3,78585,2060.0,300.0,4,3,0,0,79,0,Haven,12746,502,3,1
402160,3,86185,2060.0,100.0,4,2,0,0,0,8,Haven,12746,502,3,1
402160,3,86803,1480.0,100.0,3,2,0,0,0,8,Haven,12746,502,3,1
402160,3,86826,1480.0,100.0,3,1,0,0,0,8,Haven,12746,502,3,1
402160,3,89879,1480.0,0.0,3,0,0,0,0,11,Haven,12746,502,3,1
402161,4,0,2160.0,2320.0,5,5,0,0,0,0,Haven,12746,502,3,0
402161,4,41601,1580.0,2320.0,4,5,0,0,42,0,Haven,12746,502,3,0
402161,4,74071,1580.0,1740.0,4,4,0,0,74,0,Haven,12746,502,3,0
402161,4,75318,1260.0,1740.0,3,4,0,0,75,0,Haven,12746,502,3,0
402161,4,82226,680.0,1740.0,2,4,0,0,82,0,Haven,12746,502,3,0
402161,4,84052,680.0,1740.0,2,3,0,0,84,0,Haven,12746,502,3,0
402161,4,85112,580.0,1740.0,1,3,0,0,85,0,Haven,12746,502,3,0
402162,5,0,2900.0,3320.0,5,5,1,0,0,0,Haven,12746,502,3,0
402162,5,12488,2320.0,3320.0,4,5,1,0,12,0,Haven,12746,502,3,0
402162,5,34061,2320.0,2740.0,4,4,1,0,34,0,Haven,12746,502,3,0
402162,5,37996,2320.0,1740.0,4,3,0,0,38,0,Haven,12746,502,3,0
402162,5,42633,1740.0,1740.0,3,3,0,0,43,0,Haven,12746,502,3,0
402162,5,48444,1740.0,1160.0,3,2,0,0,48,0,Haven,12746,502,3,0
402162,5,49506,1160.0,1160.0,2,2,0,0,50,0,Haven,12746,502,3,0
402162,5,54507,580.0,1160.0,1,2,0,0,55,0,Haven,12746,502,3,0
402162,5,59363,580.0,580.0,1,1,0,0,59,0,Haven,12746,502,3,0
