RoundID,RoundNumber,RoundTime,ATK_wealth,DEF_wealth,ATK_alive,DEF_alive,DEF_has_OP,Def_has_Odin,Spike_1_beep,Spike_2_beep,MapName,MatchID,SeriesID,bestOF,FinalWinner
401977,1,0,300.0,500.0,5,5,0,0,0,0,Haven,12730,502,3,0
401977,1,35604,200.0,500.0,4,5,0,0,0,0,Haven,12730,502,3,0
401977,1,83501,200.0,500.0,3,5,0,0,0,0,Haven,12730,502,3,0
401977,1,84244,200.0,400.0,3,4,0,0,0,0,Haven,12730,502,3,0
401977,1,91312,200.0,400.0,3,4,0,0,0,0,Haven,12730,502,3,0
401977,1,94850,200.0,300.0,3,3,0,0,1,0,Haven,12730,502,3,0
401977,1,96316,200.0,300.0,2,3,0,0,1,0,Haven,12730,502,3,0
401977,1,100852,100.0,300.0,1,3,0,0,1,0,Haven,12730,502,3,0
401977,1,104757,100.0,200.0,1,2,0,0,1,0,Haven,12730,502,3,0
401977,1,106590,100.0,100.0,1,1,0,0,1,0,Haven,12730,502,3,0
401977,1,107266,0.0,100.0,0,1,0,0,1,0,Haven,12730,502,3,0
401977,1,115195,0.0,100.0,0,1,0,0,1,0,Haven,12730,502,3,0
401978,2,0,1320.0,1700.0,5,5,0,0,0,0,Haven,12730,502,3,0
401978,2,19015,1120.0,1700.0,4,5,0,0,0,0,Haven,12730,502,3,0
401978,2,19857,1120.0,1380.0,4,4,0,0,0,0,Haven,12730,502,3,0
401978,2,21143,960.0,1380.0,3,4,0,0,0,0,Haven,12730,502,3,0
401978,2,21656,640.0,1380.0,2,4,0,0,0,0,Haven,12730,502,3,0
401978,2,21742,320.0,1380.0,1,4,0,0,0,0,Haven,12730,502,3,0
401978,2,31361,320.0,1060.0,1,3,0,0,0,0,Haven,12730,502,3,0
401978,2,40544,0.0,1060.0,0,3,0,0,0,0,Haven,12730,502,3,0
401979,3,0,740.0,1360.0,5,5,0,0,0,0,Haven,12730,502,3,0
401979,3,16541,740.0,1260.0,5,4,0,0,0,0,Haven,12730,502,3,0
401979,3,17531,580.0,1260.0,4,4,0,0,0,0,Haven,12730,502,3,0
401979,3,22520,420.0,1260.0,3,4,0,0,0,0,Haven,12730,502,3,0
401979,3,25217,420.0,940.0,3,3,0,0,0,0,Haven,12730,502,3,0
401979,3,26711,260.0,940.0,2,3,0,0,0,0,Haven,12730,502,3,0
401979,3,26749,160.0,940.0,1,3,0,0,0,0,Haven,12730,502,3,0
401979,3,29931,160.0,740.0,1,2,0,0,0,0,Haven,12730,502,3,0
401979,3,32491,0.0,740.0,0,2,0,0,0,0,Haven,12730,502,3,0
401980,4,0,2900.0,2900.0,5,5,1,0,0,0,Haven,12730,502,3,1
401980,4,86567,2900.0,2900.0,5,5,1,0,0,0,Haven,12730,502,3,1
401980,4,89109,2900.0,2580.0,5,4,1,0,1,0,Haven,12730,502,3,1
401980,4,110456,2320.0,2580.0,4,4,1,0,1,0,Haven,12730,502,3,1
401980,4,110690,2320.0,2160.0,4,3,1,0,1,0,Haven,12730,502,3,1
401980,4,117452,2320.0,1580.0,4,2,1,0,0,1,Haven,12730,502,3,1
401980,4,124966,2320.0,1000.0,4,1,1,0,0,1,Haven,12730,502,3,1
401980,4,130048,2320.0,0.0,4,0,0,0,0,1,Haven,12730,502,3,1
401981,5,0,2900.0,2320.0,5,5,0,0,0,0,Haven,12730,502,3,1
401981,5,52410,2900.0,1740.0,5,4,0,0,0,0,Haven,12730,502,3,1
401981,5,56619,2900.0,1160.0,5,3,0,0,0,0,Haven,12730,502,3,1
401981,5,58042,2900.0,580.0,5,2,0,0,0,0,Haven,12730,502,3,1
401981,5,62078,2320.0,580.0,4,2,0,0,0,0,Haven,12730,502,3,1
401981,5,69388,1740.0,580.0,3,2,0,0,0,0,Haven,12730,502,3,1
401981,5,80975,1160.0,580.0,2,2,0,0,0,0,Haven,12730,502,3,1
401981,5,82127,1160.0,0.0,2,1,0,0,0,0,Haven,12730,502,3,1
401981,5,88135,1160.0,0.0,2,1,0,0,0,0,Haven,12730,502,3,1
401981,5,88440,1160.0,0.0,2,0,0,0,1,0,Haven,12730,502,3,1
401982,6,0,2900.0,760.0,5,5,0,0,0,0,Haven,12730,502,3,1
401982,6,7269,2900.0,540.0,5,4,0,0,0,0,Haven,12730,502,3,1
401982,6,13324,2900.0,340.0,5,3,0,0,0,0,Haven,12730,502,3,1
401982,6,17669,2900.0,340.0,5,2,0,0,0,0,Haven,12730,502,3,1
401982,6,29419,2900.0,180.0,5,1,0,0,0,0,Haven,12730,502,3,1
401982,6,34019,2900.0,180.0,5,1,0,0,0,0,Haven,12730,502,3,1
401982,6,55852,2900.0,0.0,5,0,0,0,1,0,Haven,12730,502,3,1
401983,7,0,2900.0,3320.0,5,5,1,0,0,0,Haven,12730,502,3,1
401983,7,18187,2320.0,3320.0,4,5,1,0,0,0,Haven,12730,502,3,1
401983,7,19640,2320.0,2320.0,4,4,0,0,0,0,Haven,12730,502,3,1
