RoundID,RoundNumber,RoundTime,ATK_wealth,DEF_wealth,ATK_alive,DEF_alive,DEF_has_OP,Def_has_Odin,RegularTime,SpikeTime,MapName,MatchID,SeriesID,bestOF,FinalWinner
400134,1,0,200.0,400.0,5,5,0,0,0,0,Haven,12615,502,3,0
400134,1,19563,200.0,400.0,4,5,0,0,20,0,Haven,12615,502,3,0
400134,1,20622,200.0,300.0,4,4,0,0,21,0,Haven,12615,502,3,0
400134,1,21058,200.0,300.0,3,4,0,0,21,0,Haven,12615,502,3,0
400134,1,22900,100.0,300.0,2,4,0,0,23,0,Haven,12615,502,3,0
400134,1,25409,0.0,300.0,1,4,0,0,25,0,Haven,12615,502,3,0
400134,1,31609,0.0,200.0,1,3,0,0,32,0,Haven,12615,502,3,0
400134,1,34892,0.0,200.0,0,3,0,0,35,0,Haven,12615,502,3,0
400135,2,0,320.0,1600.0,5,5,0,0,0,0,Haven,12615,502,3,0
400135,2,35462,320.0,1280.0,5,4,0,0,35,0,Haven,12615,502,3,0
400135,2,60463,320.0,1280.0,4,4,0,0,60,0,Haven,12615,502,3,0
400135,2,64494,160.0,1280.0,3,4,0,0,64,0,Haven,12615,502,3,0
400135,2,64866,160.0,1280.0,2,4,0,0,65,0,Haven,12615,502,3,0
400135,2,66303,0.0,1280.0,1,4,0,0,66,0,Haven,12615,502,3,0
400135,2,75913,0.0,1280.0,0,4,0,0,76,0,Haven,12615,502,3,0
400136,3,0,2900.0,1440.0,5,5,0,0,0,0,Haven,12615,502,3,1
400136,3,41905,2900.0,1120.0,5,4,0,0,42,0,Haven,12615,502,3,1
400136,3,68268,2900.0,960.0,5,3,0,0,68,0,Haven,12615,502,3,1
400136,3,71811,2900.0,640.0,5,2,0,0,72,0,Haven,12615,502,3,1
400136,3,76697,2900.0,640.0,5,2,0,0,77,0,Haven,12615,502,3,1
400136,3,78388,2320.0,640.0,4,2,0,0,0,2,Haven,12615,502,3,1
